Index,llm_difficulty
141,0.8682698781918007
142,0.7440124601630589
143,0.8572523818824433
144,0.7980947508803891
145,0.5076866535906054
146,0.7211869311847714
147,0.9193632276635727
148,0.7992138063188343
149,0.8315873382009403
150,0.6116430754669172
151,0.372598217244407
152,0.47690522876068964
153,0.584469146134823
154,0.834334949920448
155,0.6313408300838481
156,0.6308839472792465
157,0.6500954062232001
158,0.9232038567439023
159,0.6519283610680411
160,0.6273331943367655
161,0.7150605053051788
162,0.8503371402482668
163,0.8529625231299357
164,0.5381067958850201
165,0.7069717040225735
166,0.5348140884018855
167,0.7124101177003361
168,0.4359148461923251
169,0.40645972438652767
170,0.9054448758759488
171,0.8621921255108729
172,0.32053731450444445
173,0.7762535207420245
174,0.5910304662868068
175,0.6971228455142386
176,0.31197801108109946
177,0.7942255047664344
178,0.824775174969437
179,0.8969710398096756
180,0.6189330601688747
181,0.6419044696561363
182,0.8362815722811316
183,0.5043424425806466
184,0.5528535951632809
185,0.7850370147823839
186,0.5960778897949237
187,0.873714098310073
188,0.9556682677393047
189,0.48873121940726283
190,0.5499520643055292
191,0.7256394657062728
192,0.6759001057811335
193,0.8643438174693339
194,0.8744717003430218
195,0.6697881780776842
196,0.8261169254459018
197,0.579074993270288
198,0.7872751338407848
199,0.7907562269792968
200,0.7883270813999841
201,0.7713396655621676
202,0.5325373889780326
203,0.8179173615047816
204,0.6864618509958854
205,0.7866454242909746
206,0.5369859330015301
207,0.8468463542758696
208,0.5615564111537741
209,0.8075216730179016
210,0.8803175993008008
211,0.549978783191768
212,0.757200252412284
213,0.6978395114787754
214,0.5516214568873639
215,0.8632560262508825
216,0.6389425935603077
217,0.8031279803199751
218,0.6990916986901545
219,0.24336431458176122
220,0.6790743358880476
221,0.7969979695969762
222,0.7073824063477459
223,0.6171938892751464
224,0.8806238477644461
225,0.6770147559022033
226,0.8153132535515005
227,0.9191978022224118
228,0.49165368514395236
229,0.5068309466037164
230,0.7779207372459623
231,0.8723728850027419
232,0.8615779661275238
233,0.34941376020583603
234,0.7111753555056394
235,0.2193608897779049
236,0.6636206994289124
237,0.7884409155620888
238,0.7216692477574053
239,0.5181955179547308
240,0.3841294619441118
241,0.6564457047068306
242,0.6901977561834907
243,0.7494517188817319
244,0.8469740729733896
245,0.5887034590164382
246,0.870142397466587
247,0.47941702741500103
248,0.5567197435524551
249,0.7494734866220507
250,0.46298762581686426
251,0.5667580782758574
252,0.7896979802602796
253,0.6000487406412252
254,0.6775802685283139
255,0.5947172198816877
256,0.4691515731749232
257,0.7892270535791113
258,0.5617604198569497
259,0.7540437105289051
260,0.4988955734574495
261,0.8345694154075239
262,0.6406262702318597
263,0.29373990024078156
264,0.9233071815952639
265,0.6539366044960726
266,0.822773274348196
267,0.8466539656250144
268,0.7981527458881298
269,0.8575822896239069
270,0.8552966863739084
271,0.8971184996360358
272,0.6299783632378226
273,0.8220958639421388
274,0.904732059913874
275,0.5230523414481796
276,0.8529611500317681
277,0.6693135423845478
278,0.7420520555915864
279,0.8387969681670419
280,0.618437328270911
281,0.6181485229506803
282,0.7267383402579171
283,0.8778492119741677
284,0.817310810052092
285,0.7722124210249244
286,0.8355009976702454
287,0.6086792340713425
288,0.7161741879840453
289,0.8009827606777535
290,0.7439113575055641
291,0.8470928315785715
292,0.66993234159495
293,0.9222970458099121
294,0.5262279760764357
295,0.904466823926246
296,0.5194204964646858
297,0.5121185172105429
298,0.8847029498874766
299,0.6214813610490566
300,0.7639067331662563
301,0.7207687873154491
302,0.8612836743169066
303,0.7548868264226712
304,0.8142494322215139
305,0.8467071222370934
306,0.7993378598012444
307,0.8995379198990489
308,0.7952206441489186
309,0.7506250653956791
310,0.8269540885689061
311,0.5219230058502151
312,0.4916314080127099
313,0.765398490614026
314,0.8618388906755537
315,0.9103228822415143
316,0.8689422985282657
317,0.6755426652140568
318,0.7253438753087948
319,0.6655488518049444
320,0.8726311683575353
321,0.7221587409329385
322,0.855037582568454
323,0.8265531975592606
324,0.6084163063156347
325,0.781354316174271
326,0.7983157461742686
327,0.7761611013362594
328,0.575983043146763
329,0.5332602018539006
330,0.4491937911875272
331,0.6782461526073804
332,0.8663204327831797
333,0.8577454999687685
334,0.35250680333287576
335,0.47462290689200115
336,0.584463352406912
337,0.8922754637807806
338,0.8042513001001406
339,0.6772223596002294
340,0.8811468062587569
341,0.7406051601311201
342,0.6292313077870486
343,0.950879315246128
344,0.8597729674499028
345,0.5359298644393985
346,0.7308930467417745
347,0.8736204304837909
348,0.5882544986442584
349,0.26487584199378134
350,0.8296994698509692
351,0.9168550229132577
352,0.3160724970979232
353,0.6910930415535519
354,0.8330073647657001
355,0.8242973950340751
356,0.5721431487462844
357,0.9169941198355712
358,0.6483049668363137
359,0.8850543891905898
360,0.5202499643513616
361,0.8507914768532453
362,0.6149439913164358
363,0.492422836662198
364,0.8148670461051162
365,0.600112078494345
366,0.7695065381880488
367,0.7844004230182492
368,0.8948551246897801
369,0.829251796945296
370,0.6950062944950408
371,0.6586912772933984
372,0.698234943772695
373,0.6971698547142309
374,0.6559739669474403
375,0.7036034879077787
376,0.7769083854439924
377,0.9054707641657704
378,0.5592891255664023
379,0.7243560236564462
380,0.9208870367465535
381,0.5606566566658867
382,0.8617909535239073
383,0.6441374934405261
384,0.8068698556542755
385,0.6156181259351432
386,0.33626811369945375
387,0.8070106041044284
388,0.7479224285293498
389,0.7670498491761155
390,0.5140398087547646
391,0.7032149500400641
392,0.6830488140496525
393,0.792297920124226
394,0.7278656395739709
395,0.5111436018270165
396,0.8799868192884779
397,0.6560776770078972
398,0.6714285265350259
399,0.16446636508509704
400,0.5350076258662695
401,0.8471752859922965
402,0.6907552099499692
403,0.8391109424923902
404,0.29880591811377666
405,0.6965449102999334
406,0.7087648546923195
407,0.6800475531311401
408,0.7241726622288894
409,0.9003790160404903
410,0.2980365457113997
411,0.7905376393690388
412,0.5232224924283998
413,0.41969480795020897
414,0.8993926608725225
415,0.611245488479969
416,0.4995384018383018
417,0.4960133925671063
418,0.7511855741174986
419,0.6389225256863267
420,0.8485450905227958
421,0.46887620639523375
422,0.39761028363928863
423,0.867373202646863
424,0.7759757330062301
425,0.5118159381402146
426,0.6307437842123143
427,0.7722224543850638
428,0.8363268911110697
429,0.8545175608863673
430,0.8465983062584184
431,0.8836612506623321
432,0.8101141757314708
433,0.8175271586752132
434,0.680235155504257
435,0.4802990999206527
436,0.5618269938340172
437,0.8852783865017759
438,0.95622742065054
439,0.8503778053539268
440,0.7071933052739421
441,0.847509855217617
442,0.7717567459951183
443,0.5662757021276817
444,0.7483587379364979
445,0.8044395065875632
446,0.9051992853374309
447,0.7139707087945033
448,0.8953327019467893
449,0.7809170966212284
450,0.924218362162446
451,0.441333364485635
452,0.8956253861567598
453,0.7168035212186268
454,0.6812923312621457
455,0.7709827698744195
456,0.7577071791818484
457,0.6599790203695368
458,0.7590794882417932
459,0.8093497558411159
460,0.8843303160338489
461,0.7595646114490623
462,0.7945298680157049
463,0.7524927069396452
464,0.5579616233222913
465,0.6775773206177546
466,0.7449924895345352
467,0.7303019135220961
468,0.6486727390279095
469,0.8353073994564544
470,0.825257530465798
471,0.5514387718447316
472,0.9052295621564711
473,0.5426392996738942
474,0.8271503770719647
475,0.7621866801303288
476,0.528717254704743
477,0.49668981558597713
478,0.7674260419879384
479,0.8806669206250468
480,0.8293295368997805
481,0.3390564567993186
482,0.6252931165396537
483,0.813084459843338
484,0.7628733844085014
485,0.7555873218645635
486,0.8775335939404093
487,0.854257779455031
488,0.6929367484309501
489,0.87999975997549
490,0.2419685589970202
491,0.8071895145090073
492,0.49710068576349287
493,0.7993564738303196
494,0.8653207488712202
495,0.7323030101109015
496,0.6914174190349989
497,0.8418962643663078
498,0.9226726622485294
499,0.6592382137611064
500,0.8127581583207971
501,0.4705088803812295
502,0.507879474557054
503,0.6905960401944184
504,0.16752029606384122
505,0.5442040949731105
506,0.7112748073586244
507,0.822015139090424
508,0.8362296034308018
509,0.306143607864115
510,0.8958871571070517
511,0.847351510558431
512,0.792259542994352
513,0.877135392250967
514,0.7982351443502905
515,0.8944430541131365
516,0.36662137994133803
517,0.90772462165861
518,0.7314454871911464
519,0.6996577104622401
520,0.8312161716145576
521,0.6756153182770368
522,0.7237060011420373
523,0.9207020684267682
524,0.7726419966386819
525,0.8365224279212911
526,0.6985748750445453
527,0.826354825220611
528,0.6575277420270438
529,0.8110413474507261
530,0.9316290642094935
531,0.6511023036840886
532,0.8204000105059078
533,0.46281228630985605
534,0.8913570678920075
535,0.7812453363537
536,0.8022273745254931
537,0.8727406964064973
538,0.5841062420336001
539,0.8957972938145883
540,0.42528365757953135
541,0.7469788527267271
542,0.7835912395217891
543,0.42402946813205655
544,0.7691912818357104
545,0.7311919712041661
546,0.778240058168084
547,0.594505625606832
548,0.8556520393242264
549,0.637861532922432
550,0.5808550834132916
551,0.8147164868648461
552,0.7118898084675221
553,0.8874424884255468
554,0.601853258375366
555,0.8131220943379639
556,0.6682014845865658
557,0.6113213740777987
558,0.5910731822903754
559,0.6440323192668427
560,0.7930674290128672
561,0.8052847361038016
562,0.9600427673979663
563,0.8052994796915498
564,0.7386672404190371
565,0.8531708913136714
566,0.6843879452944854
567,0.35122505082113764
568,0.7349311966619375
569,0.6046915619735489
570,0.5884788995647602
571,0.5316987547790071
572,0.8957670216902707
573,0.8942302837508038
574,0.3036300044414353
575,0.8323106911758618
576,0.8238750960619597
577,0.8618136519276415
578,0.7026721257407987
579,0.7875940047078178
580,0.8496957858737861
581,0.7907893748447611
582,0.41889744714083366
583,0.5033894793011024
584,0.7997390382484655
585,0.5011211340704531
586,0.811129630684963
587,0.7955038924999841
588,0.5861352469084482
589,0.502827081543612
590,0.5608445692202593
591,0.8739782839428514
592,0.7619413527548689
593,0.4250896747961701
594,0.688298872095493
595,0.6684249174337489
596,0.8609291758094046
597,0.8377806624182644
598,0.5416820058778671
599,0.7154037116605896
600,0.49771708554125593
601,0.41805464744209364
602,0.8086596678608549
603,0.7538656239940873
604,0.8549032040834457
605,0.8173934475704974
606,0.8300448454844227
607,0.5907463657633749
608,0.7927655309091678
609,0.864008819013714
610,0.9102088057900241
611,0.795590538840048
612,0.8130238430798938
613,0.6983775953234848
614,0.7774978262396052
615,0.4451863881509912
616,0.9348399393797499
617,0.514738054254749
618,0.4434590861474291
619,0.8831502719246184
620,0.6891655409957749
621,0.47515944667320786
622,0.5239891725619982
623,0.8445358043960596
624,0.7743863607172732
625,0.6629616272969293
626,0.7301550571685858
627,0.9641859657908918
628,0.69782382833751
629,0.6914423848998148
630,0.7160776381784361
631,0.7372269677624301
632,0.5053616591413362
633,0.8592294867034704
634,0.7331505515759504
635,0.26277088652649006
636,0.8768840124339365
637,0.5316727810596376
638,0.6937543392565857
639,0.28466856965715215
640,0.8255977940193175
641,0.6013291157750466
642,0.6715789805119324
643,0.7304304841227063
644,0.7287028258897639
645,0.6342783367885546
646,0.7045531967959455
647,0.40354152442490576
648,0.7480949219046181
649,0.5470278746957268
650,0.5511405602103889
651,0.6869356350270003
652,0.5766392949582244
653,0.444138443956672
654,0.9053468416489866
655,0.7991101053632502
656,0.7676652133344446
657,0.4557356135723918
658,0.5624453578830176
659,0.43903208668465277
660,0.7854203005729159
661,0.7459435394317318
662,0.8663930779817122
663,0.7962156125354768
664,0.778079892151997
665,0.800686969158896
666,0.6552415879359111
667,0.8023860332996939
668,0.8067421742664336
669,0.5425828721632624
670,0.5494024949628026
671,0.7119735451458743
672,0.39618259434912595
673,0.6711409609643706
674,0.5842330294634825
675,0.8120033842180854
676,0.6632152957014553
677,0.8668353293330047
678,0.468494243304833
679,0.8680149386574822
680,0.9118658190066264
681,0.8957357807794704
682,0.8585670189464414
683,0.6365241219462655
684,0.787622195747286
685,0.7189915566541423
686,0.6685608490483537
687,0.6745091434298641
688,0.7947959721893392
689,0.840780130500528
690,0.9649990855936768
691,0.5389943122064842
692,0.8201624429380134
693,0.8929457070640726
694,0.6606985233777902
695,0.813722468528128
696,0.6772314527289748
697,0.7405656786506176
698,0.920442757289019
699,0.8543866140978986
700,0.8592824275880313
701,0.8894275068131263
702,0.838479902531222
703,0.8807331029608004
704,0.7561536403715273
705,0.6459949636184863
706,0.4255967814793
707,0.4029962095184152
708,0.6624527784309143
709,0.6778155116611919
710,0.852458873228737
711,0.8149949629316819
712,0.9009514564481365
713,0.8810958572110466
714,0.8085696699467202
715,0.8382739846469466
716,0.8168623140683405
717,0.7010663371878949
718,0.9193075104364128
719,0.5293991127969285
720,0.7892952108176547
721,0.7350441899852402
722,0.6374032414638564
723,0.9076080230071244
724,0.41494107864502594
725,0.625302931168445
726,0.8166852217001301
727,0.7735515852674183
728,0.9040160291011204
729,0.6500192971093809
730,0.6966044617124914
731,0.7847490987449286
732,0.7301034314147163
733,0.7940533336387512
734,0.7445368925996777
735,0.40911183947341123
736,0.9216057259455939
737,0.7949011174697673
738,0.6591255482763365
739,0.6078763494482077
740,0.6333010890978079
741,0.6363440736398422
742,0.6395969220479851
743,0.8034812313045523
744,0.736461134602312
745,0.7343996545462301
746,0.6842867453740739
747,0.7411803245547863
748,0.7824431355028971
749,0.8720007051122067
750,0.7897120744355931
751,0.6977036989808918
752,0.7292989052196448
753,0.8578554846348496
754,0.625756842439361
755,0.648384183637468
756,0.10673005881368736
757,0.5867136382752274
758,0.5904748390712573
759,0.7274859191503644
760,0.8007816647827336
761,0.604217879459928
762,0.8822572980756473
763,0.8629566059772409
764,0.8711124085716749
765,0.8024529023968436
766,0.7727964309827094
767,0.7616368702888467
768,0.7188384959924
769,0.7752697003524206
770,0.6064128452447292
771,0.43414494591238295
772,0.6533355609670543
773,0.7877436866431852
774,0.8615264447161698
775,0.7302095471588685
776,0.7169936099366832
777,0.5892692942220332
778,0.9245224734045234
779,0.7715016750585253
780,0.5921126257178123
781,0.7497167146852154
782,0.724415075679122
783,0.4980313804812665
784,0.8648526885157064
785,0.49540966325248526
786,0.9654218188701373
787,0.7096766589402237
788,0.7733726988936455
789,0.918328169841246
790,0.6939254015489094
791,0.5463434671202236
792,0.6957765197413519
793,0.39656729132404456
794,0.24493558699976326
795,0.8395136060774948
796,0.7704771252953811
797,0.817649999796462
798,0.5515773210384063
799,0.6801882640728572
800,0.3325613089856204
801,0.9055236386645609
802,0.7409861607534965
803,0.891340692628682
804,0.7363103281003507
805,0.645981299809526
806,0.8132564324290917
807,0.7713112074317707
808,0.8811606010451015
809,0.8338680108498318
810,0.8353851177504625
811,0.6257623330451508
812,0.757126636408807
813,0.5740004376401113
814,0.6054198097250936
815,0.8568137863983911
816,0.6762302280846346
817,0.880322339606318
818,0.6622052341574336
819,0.44812412142551006
820,0.7388267562904253
821,0.6212379579961387
822,0.44317524149931453
823,0.5120201019081496
824,0.8262643022807243
825,0.7047266501330991
826,0.8552387690300083
827,0.7674570864099642
828,0.6582697528898864
829,0.5599520238379784
830,0.31678818450846025
831,0.8263027481875799
832,0.8507896464652234
833,0.7700917757737065
834,0.5031965836502625
835,0.8213173468050678
836,0.381779845349288
837,0.5868269801420954
838,0.46302561334926196
839,0.8234420179314836
840,0.9154212562366963
841,0.8673559768769633
842,0.8310091884434193
843,0.702184817729943
844,0.42458602536255863
845,0.49646249769552897
846,0.7627509630461236
847,0.8057666678816068
848,0.8885115670652315
849,0.7121537922468855
850,0.5340908063458061
851,0.640864095770072
852,0.9122131099840018
853,0.8602068004522071
854,0.5655429196064314
855,0.8043276441615281
856,0.7438004378916634
857,0.828795909939561
858,0.49437146903111295
859,0.634429137616187
860,0.4288937247643677
861,0.5788228589846219
862,0.3661621345104855
863,0.86600134298233
864,0.7275658159909846
865,0.45000803338406814
866,0.9437979238888027
867,0.9539120440880887
868,0.7005942182947776
869,0.6215470025675739
870,0.7729428100869788
871,0.8645458013590908
872,0.7957113997528662
873,0.8020437219348716
874,0.6708372907221414
875,0.6817365086589136
876,0.6042150167002087
877,0.7708502210251396
878,0.5526257084369777
879,0.7934836037975919
880,0.8158525816876154
881,0.8254285469874365
882,0.5901499767336009
883,0.6205760888172605
884,0.5814056580844761
885,0.8140289959793227
886,0.8705094368532205
887,0.7229796765093253
888,0.7960856715849635
889,0.6734806213593028
890,0.6688064183184773
891,0.813136442925982
892,0.5242044257399611
893,0.4119433863486014
894,0.8222184470377658
895,0.7464796317821706
896,0.8369608887200204
897,0.7108912035494116
898,0.8695807368263906
899,0.9414804979017736
900,0.287313919931263
901,0.7940470200632417
902,0.710349951416822
903,0.6958331465335124
904,0.7816777368279395
905,0.8100923424100464
906,0.9134516337230125
907,0.7323098375889745
908,0.6819560636198485
909,0.578654193856368
910,0.755530010668878
911,0.4893449767702036
912,0.6715017658025022
913,0.5739424649011519
914,0.8308966018897901
915,0.8708972541754839
916,0.7861722032663555
917,0.41788584662362627
918,0.5269293736462024
919,0.781770363166968
920,0.8737187813202367
921,0.47392638671372844
922,0.48586547261460744
923,0.849748671870287
924,0.3402056119041392
925,0.8082114727333813
926,0.3536540790662537
927,0.5472757727615175
928,0.7385819108113993
929,0.7052025861312833
930,0.7567957548199854
931,0.7619730667872423
932,0.6471889198818208
933,0.8722203180873437
934,0.6589567969126311
935,0.8416421037583669
936,0.6430524213765854
937,0.8785911820283792
938,0.5793542766341944
939,0.8737964154362876
940,0.4999186634276285
941,0.7092310412440344
942,0.7234715955709083
943,0.7833512520003035
944,0.7502777296120644
945,0.7883148602989063
946,0.30149086251066615
947,0.390406390240564
948,0.9192749734797773
949,0.8980788866675673
950,0.6781079246151237
951,0.8207002629202609
952,0.856618065973627
953,0.777191963149886
954,0.7922782486518782
955,0.832096285671974
956,0.7991355675681138
957,0.6689630518809891
958,0.6462103557504445
959,0.859963441387221
960,0.7166246558888971
961,0.816454966901828
962,0.6429437199842714
963,0.4434304609142007
964,0.9074910237146244
965,0.7539958314411968
966,0.7564111775563029
967,0.45259396653952844
968,0.4964673448381046
969,0.5295493396368344
970,0.764176588353503
971,0.2800730553886994
972,0.335949016342595
973,0.8514451970398783
974,0.6746501567945965
975,0.9101509354078263
976,0.7434493503346187
977,0.7800153553538236
978,0.899576613703872
979,0.6126733891543418
980,0.30676387585155174
981,0.6504650232583821
982,0.8759448920062063
983,0.8665564701181224
984,0.9114577094538323
985,0.8001430397978136
986,0.9521762000186934
987,0.5502154057218764
988,0.813364841801909
989,0.5339947009226034
990,0.8336529231575007
991,0.8733954105344022
992,0.48217832086854173
993,0.7898622569708331
994,0.8464038419863593
995,0.5999974638678133
996,0.8521091544254068
997,0.8484189414841029
998,0.46471240352891463
999,0.8257151056100893
1000,0.8837053822641214
1001,0.612573623423391
1002,0.7690429534652736
1003,0.7382601655342682
1004,0.4711175073387841
1005,0.7481659471704036
1006,0.896501721092088
1007,0.5765897019376323
1008,0.8129714221681128
1009,0.8571836435685278
1010,0.9250644533480034
1011,0.8491829168035496
1012,0.6656088487675873
1013,0.7311071157110247
1014,0.8651837151760212
1015,0.8254775357747668
1016,0.7273140626389529
1017,0.8858694124780453
1018,0.7862999021945337
1019,0.30526692989184745
1020,0.27031166661235484
1021,0.8137599765506254
1022,0.8011936968550508
1023,0.5771221379428512
1024,0.7372476438138238
1025,0.5472772467584475
1026,0.8147754558452596
1027,0.49881565482114665
1028,0.3029864024011041
1029,0.8021054848739204
1030,0.8195711102293225
1031,0.5651307777208346
1032,0.8041146157079126
1033,0.7080153982125892
1034,0.7991164343793767
1035,0.87501329723182
1036,0.24621186646126503
1037,0.8693060508686021
1038,0.7925232836218161
1039,0.6598064271421781
1040,0.8398876965415916
1041,0.5160844065812249
1042,0.8351499737749288
1043,0.8266325654825091
1044,0.7503183133681496
1045,0.4743724145118874
1046,0.675923126714062
1047,0.816149704996385
1048,0.786897091362879
1049,0.4747129136667908
1050,0.8425784499061288
1051,0.8579321632141548
1052,0.9436750543838189
1053,0.911014937436878
1054,0.6221543889336887
1055,0.8672868528846959
1056,0.6550912964519224
1057,0.7718752857558769
1058,0.3234578796740004
1059,0.5939854736503044
1060,0.6358700011658618
1061,0.8664315196537761
1062,0.7498368036581586
1063,0.6366836329060285
1064,0.37999084016095097
1065,0.35609822975299177
1066,0.8677968033619307
1067,0.5849200791811784
1068,0.7591895821957593
1069,0.8122582645774479
1070,0.6081351815515175
1071,0.30023273863256517
1072,0.7515954167172295
1073,0.6222507407686533
1074,0.8713052385071393
1075,0.7618800111933527
1076,0.8335316790288436
1077,0.8869158103864961
1078,0.6068170151950882
1079,0.49094268801166585
1080,0.8320947143971027
1081,0.8820325782458801
1082,0.4711055919927316
1083,0.8805237117974984
1084,0.8357390751882394
1085,0.6899915377443272
1086,0.7828771497370075
1087,0.6194999114726093
1088,0.6884197000853988
1089,0.5741319064779133
1090,0.6228501062635208
1091,0.3368608673667235
1092,0.8516158784380836
1093,0.7728843884974061
1094,0.861390621812294
1095,0.7474467991643727
1096,0.3637502506407937
1097,0.8069237147281619
1098,0.856154251508664
1099,0.33929499312521094
1100,0.7026197658061514
1101,0.5045761118643344
1102,0.6739900303746118
1103,0.275046500136502
1104,0.8948223895221376
1105,0.7533937385010296
1106,0.788876932870139
1107,0.5169288816854494
1108,0.5192101969019735
1109,0.8707415979629127
1110,0.8796127876095725
1111,0.4600698498714989
1112,0.8861452780869437
1113,0.4072032622922864
1114,0.8650832742439808
1115,0.5735265615726253
1116,0.248745118370433
1117,0.5430222901177197
1118,0.8670153657939041
1119,0.8476932599188375
1120,0.37476590536464294
1121,0.6503742405790208
1122,0.7572189628467388
1123,0.6885950940167488
1124,0.8775352995819916
1125,0.6581409472455328
1126,0.5958959694076589
1127,0.5733381966091078
1128,0.6507362073989358
1129,0.5262119833251326
1130,0.8536031903386586
1131,0.8459700133774092
1132,0.8605568937133815
1133,0.8100626171408586
1134,0.7973321219401747
1135,0.5186122696064949
1136,0.9066612954811697
1137,0.5063521450528716
1138,0.5129691469185741
1139,0.8342851740234201
1140,0.6194894248982357
1141,0.8140138882157135
1142,0.7025206427471756
1143,0.7078959160693685
1144,0.7871989985951664
1145,0.8608709146291276
1146,0.870192019941053
1147,0.7711757931659067
1148,0.6449258617319416
1149,0.9115821793011909
1150,0.9222804170569165
1151,0.8438755576274205
1152,0.5114933474121467
1153,0.5251146533783405
1154,0.5718325985060084
1155,0.39691558911087643
1156,0.43479090415288635
1157,0.7193060722918458
1158,0.8199671649121935
1159,0.5225605129654964
1160,0.4376338831676858
1161,0.7085619646840693
1162,0.897006251863659
1163,0.5785251249780283
1164,0.7380869057730377
1165,0.7961700749965176
1166,0.4535628528736546
1167,0.46455013978829307
1168,0.7787029647726822
1169,0.8696855239471006
1170,0.7308765861387994
1171,0.5794817855103065
1172,0.9358621174994302
1173,0.8106775540314946
1174,0.7529575867091248
1175,0.7898153462698186
1176,0.3148898492999739
1177,0.8122374214253165
1178,0.6773295542820874
1179,0.7894459046319252
1180,0.5300844115011807
1181,0.6471386854648221
1182,0.790353244677307
1183,0.9183386471667219
1184,0.771932016621384
1185,0.8118166916053691
1186,0.4757752307612859
1187,0.7858751602909677
1188,0.8294277011216113
1189,0.8135962015757026
1190,0.6027799121173067
1191,0.3252268911655517
1192,0.6542074563834388
1193,0.15763597748615776
1194,0.8871174381597039
1195,0.38253633777756013
1196,0.352332535593867
1197,0.7039588174287353
1198,0.7376346931696993
1199,0.8890012153964743
1200,0.48321758417557914
1201,0.6787293349164024
1202,0.4574465828427201
1203,0.6980063979532066
1204,0.3131585713036569
1205,0.6134041769728884
1206,0.8729169931583611
1207,0.7635933766278209
1208,0.4064875040259809
1209,0.8941297223567375
1210,0.8676578885088548
1211,0.5307771489408425
1212,0.6054231199258756
1213,0.6119726823157436
1214,0.6550758741552509
1215,0.487287816946566
1216,0.8390021994072097
1217,0.45462129131194806
1218,0.6082720636439427
1219,0.8067347893098704
1220,0.6039403946862825
1221,0.750291063002778
1222,0.8040563209684282
1223,0.6501419974363626
1224,0.8558645190374482
1225,0.7770712049811216
1226,0.8161939323374378
1227,0.8210434632068339
1228,0.8994035065576471
1229,0.6287404476556624
1230,0.5910181654650234
1231,0.6151296716965214
1232,0.9372846179766088
1233,0.5888738121048942
1234,0.5392717467093311
1235,0.8553605391820716
1236,0.8234542909878663
1237,0.36828938459875227
1238,0.583720460499815
1239,0.8777834697209486
1240,0.49967102874776603
1241,0.3499474213008288
1242,0.7947370297981907
1243,0.3765488140751969
1244,0.8708123664542846
1245,0.6656246170370705
1246,0.7758015691027978
1247,0.4894306219769743
1248,0.19242622128842024
1249,0.5974926074529514
1250,0.753338161087306
1251,0.39086155839412307
1252,0.7886552316322204
1253,0.9078326419339559
1254,0.3323032194845106
1255,0.6738186798601898
1256,0.6213935372135095
1257,0.6703533689280045
1258,0.6661672835751722
